repository	id	iid	project_id	title	description	state	created_at	updated_at	merged_by_user_name	merged_at	closed_by_user_name	closed_at	target_branch	source_branch	author_user_name	source_project_id	target_project_id	sha	merge_commit_sha	squash_commit_sha	changes_count	additions	changes	deletions	file_count 
tezos/tezos	54414069	1719	3836952	Everywhere: remove some traces of alphanet.sh	"The current `master` branch is broken because Docker images cannot be generated because the `Dockerfile` tries to copy `alphanet.sh`, which has been renamed into `tezos-docker-manager.sh`.

I took the opportunity to remove other traces of `alphanet.sh` in other places. It is still present in some places in the documentation, but we'll have to wait until the release to fix them."	merged	2020-04-02T08:42:42.868Z	2020-04-06T16:15:34.428Z	pirbo	2020-04-06T16:15:34.605Z			master	romain-docker	romain.nl	9487506	3836952	ddff22ab50c3c0bfa2fcf00744956c614b86fb10			6	35	61	26	6
tezos/tezos	54277464	1712	3836952	Remove proto-genesis-babylonnet and the Babylonnet test network	Babylonnet is no longer supported starting from April 1st.	merged	2020-04-01T08:15:28.086Z	2020-04-01T12:40:58.637Z	pirbo	2020-04-01T12:40:58.673Z			master	romain-genesis-babylonnet	romain.nl	9487506	3836952	e2609fc237aa4fa04b09a12d4c5fa56918618f54			30	12	1072	1060	30
tezos/tezos	54434336	1720	3836952	Allow overriding of certain protocol constants and bootstrap accounts	"Based on https://gitlab.com/tezos/tezos/-/merge_requests/1703 (merge that one first).

Now `create mockup` accepts a new option `--protocol-constants` which allows
us to specify a file with overrides for some of the protocol constants.

Similarly, `--bootstrap-accounts` can be used to specify a custom set of bootstrap
accounts in this format:

```
[
    {
        ""name"": ""bootstrap1"",
        ""sk_uri"": ""unencrypted:edsk2uqQB9AY4FvioK2YMdfmyMrer5R8mGFyuaLLFfSRo8EoyNdht3"",
        ""amount"": ""4000000000000""
    },
    {
        ""name"": ""bootstrap2"",
        ""sk_uri"": ""unencrypted:edsk3gUfUPyBSfrS9CCgmCiQsTCHGkviBDusMxDJstFtojtc1zcpsh"",
        ""amount"": ""4000000000000""
    }
]
```"	merged	2020-04-02T12:01:36.245Z	2020-06-15T10:59:35.800Z	klakplok	2020-05-05T22:13:50.337Z			master	mkarpov@issue-118	mrkkrp	14747066	3836952	63a363029c2a5f9b48170ec972162f71ce81c180			11	396	443	47	11
tezos/tezos	54134765	1706	3836952	Build: Remove 005-PsBabyM1 from the active protocols	Babylon area in Mainnet is over and Babylonnet end of life has come.	merged	2020-03-31T08:27:34.606Z	2020-03-31T15:32:31.018Z	pirbo	2020-03-31T15:32:31.063Z			master	inactive_babylon_opam	pirbo	9487506	3836952	5d50f7a5ab400ae857c0478fa29fa135954fb6ba			127	116	19950	19834	127
tezos/tezos	54187173	1708	3836952	Tests/python: skip failing test in test_example	This tests spuriously fails to due a harmless bug. In the meantime we just skip it.	merged	2020-03-31T15:39:11.102Z	2020-04-02T11:00:44.093Z	romain.nl	2020-04-02T09:42:23.053Z			master	philb@fix_test_example	bidinger	9487506	3836952	5aa9dd61bff520183c5009336136e27dd986bc11			1	12	12	0	1
tezos/tezos	57052931	1790	3836952	Support for `chain_id` parameter in mockup client	"This MR solves issue https://gitlab.com/nomadic-labs/tezos/-/issues/143
This depends on !1800. 

It thus allows the user to specify a `chain id`, either on the command line (`--chain-id-seed` option) or through the configuration file that overrides protocol parameters `--protocol-constants`.

The command line option generates a valid chain id from the given seed. "	merged	2020-04-27T15:41:45.089Z	2020-08-20T15:37:42.026Z	adrianbrink	2020-06-22T15:38:44.786Z			master	rb@chain_id_parameters	richard.bonichon	14747364	3836952	127438f54849376e77a7235f2ba27887404997cb			23	447	617	170	23
tezos/tezos	55434535	1746	3836952	Add tests for persistent mockup mode	"This MR add tests for the features introduced in !1720. Fixes https://gitlab.com/nomadic-labs/tezos/-/issues/115.

branch: https://gitlab.com/smelc/tezos/-/commits/smelc@mockup-client-tests

This is done by adding the new file `tests_python/tests/test_mockup.py`. Meaningful additions to existing file include the addition of the field `mockup_client` to `sandbox.py`'s `Sandbox` class. This additional field keeps track of the state of the mockup.

Code in this MR was authored both by @mrkkrp and myself as I picked up where Mark had stopped."	merged	2020-04-11T13:44:51.850Z	2020-06-10T09:48:18.742Z	romain.nl	2020-05-18T14:27:06.668Z			master	smelc@mockup-client-tests	smelc	18024911	3836952	3416bfcf28f55c0def9e2dc3e172b2cf23147533			4	356	372	16	4
tezos/tezos	54166994	1707	3836952	Contract entrypoint tests	"Increase coverage in script interpreter. 

This MR introduces three tests:
1. Test the `CONTRACT` instruction with/without entry point annotation on address parameters with / without entrypoint annotations. 
2. Test that `CONTRACT %default` is disallowed.
3. Add a test running the `multiple_entrypoints_counter.tz` script."	merged	2020-03-31T13:03:18.890Z	2020-04-09T13:57:46.615Z	klakplok	2020-04-02T15:50:22.589Z			master	arvid@CONTRACT_entrypoint_tests	arvidnl	9487506	3836952	8ab3e0c8dcf109eb52bcd289200c28f2ad2d137b		e3ac24fab8d0e2b310b0348ba53bae3a385be363	4	114	118	4	4
tezos/tezos	54353934	1714	3836952	Tests coverage: update to bisect_ppx2.3	"Followup of tezos/tezos!1626 (task nomadic-labs/tezos#54):

- update to bisect_ppx version 2 to fully support OCaml 4.08 syntax
  - but some Tezos code involving closures with optional arguments had to be modified to please the OCaml typechecker on the instrument code
- use `--bisect-file` (https://github.com/aantron/bisect_ppx/pull/303, merged in bisect_ppx 2.3) which allows getting rid of `BISECT_FILE` variable and the `coverage-setup` Makefile rule.
- improve the instrumentation script to
  - avoid overwriting symlinks
  - find dune files recursively (now just use `scripts/instrument_dune_bisect.sh .` to instrument everything)
  - `--remove` to remove the directive from files"	merged	2020-04-01T16:53:38.531Z	2020-06-02T10:45:24.627Z	rafoo_	2020-05-05T20:11:21.908Z			master	mehdi@bisect_ppx2	mbouaziz	9487506	3836952	64a4f1d6463a7dbbdc8745818c6887cf3edc93c3			15	211	332	121	15
tezos/tezos	54080326	1703	3836952	Mockup client: Further UX improvements	"See https://gitlab.com/nomadic-labs/tezos/-/issues/119.

There were two layers of identical checks: one in
create_mockup_command_handler and another one in create_mockup itself. I
combined the checks so that they are now only in create_mockup.

The function classify_base_dir contains all the logic for analysis of the
state of base_dir, so I re-used it in create_mockup. Now we do create
base_dir if it is missing but only when it did not exist or was empty. These
conditions should be enough to prevent it from overwriting existing data. In
addition to that we indicate the fact that a new directory was created by
printing a message.

I also made classify_base_dir more precise: it now recognizes another
pathological case when base_dir is a file. It looks like the old
implementation was buggy: when given a file it would declare that the
directory does not exist.

I also renamed mockup_mode into client_mode, because it includes
Mode_client, which has nothing to do with mockup.

Now if base dir is a mockup, then we make sure to fail if mockup mode is not
activated.

Finally, we error out when user specifies a different protocol from the one the mockup was created with.

To merge after https://gitlab.com/tezos/tezos/-/merge_requests/1697 (it is based on it)."	merged	2020-03-30T18:51:28.539Z	2020-04-14T17:39:30.090Z	pirbo	2020-04-14T17:39:30.214Z			master	mkarpov@issue-119	mrkkrp	14747066	3836952	6c17196b694c2a6a02d4ab560c7dd7d55894ede5			8	105	180	75	8
tezos/tezos	55679537	1748	3836952	WIP: Add `--max-open-fd` option to node capping file descriptors used by p2p	"This MR adds a new option `--max-open-fd` to the `tezos-node run` command to cap the node use of file descriptors.
When this cap is exceed, new connections are delayed until a fd can be used.

Context :
- https://gitlab.com/nomadic-labs/tezos/-/issues/104 ( meta issue )
- https://gitlab.com/tezos/tezos/-/issues/664 ( associated issue )
- https://gitlab.com/tezos/tezos/-/issues/335 ( associated issue )
- https://gitlab.com/tezos/tezos/-/merge_requests/588 ( associated MR )"	closed	2020-04-14T13:18:54.611Z	2020-09-03T16:25:00.288Z			abate	2020-09-03T16:25:00.154Z	master	abate-p2p-fd	abate	9487506	3836952	6f0eec2e5a01eb28d0b31770548a245b33224021			15	217	309	92	15
tezos/tezos	54225969	1710	3836952	Makefile: add new test targets	"Currently, there is no target in the Makefile that runs the full test suite, or launch different types of tests separately.

This MR:
* defines more specialized test targets (`test-unit`, `test-python`, `test-flextesa`, `test-tezt`, `lint-opam-dune`)
* the existing target `test` now runs everything, including python tests and tezt tests
* update the testing doc, and the CI accordingly

The goal of this MR is to:
1. give the ability to the users to only run the framework(s) they use and have configured on their machine (at least be able to run a fast `make test-unit`)
2. add a little more structure and symmetry to the Makefile (all test targets follow a convention `make test-*`)

TODO:
- We could do a similar pass to make linting targets more uniform (`make lint-*` left for a different MR)
- Not clear why `make test` depends on `lint-opam-dune`. More generally, we should provide better separation between `test` and `lint`.

I'd like to address these two points in a separate MR."	merged	2020-03-31T20:39:12.232Z	2020-09-08T16:00:43.268Z	mbouaziz	2020-09-08T16:00:43.362Z			master	philb_makefile_test	bidinger	9487506	3836952	7a4aa43dec3aa6ef34aa9e4e31970098c9ed96dd			3	49	66	17	3
tezos/tezos	54236356	1711	3836952	Tests: improve test environment	"See also https://gitlab.com/tezos/opam-repository/-/merge_requests/95


- Move to Python ^3.8 (3.8.2 in the CI)
- Use poetry to sandbox the test environment
- Change the CI to use the new setup
- Update the documentation accordingly
- Update the targets in the Makefile of the python tests to be executed
  in the poetry safe environment
- Reduce the requirements to the minimum.
- Fix https://gitlab.com/tezos/tezos/-/issues/663. `mypy` updated to 0.782`.
- Fix https://gitlab.com/tezos/tezos/-/issues/630. The python version is given in pyproject.toml.
- Fix https://gitlab.com/tezos/tezos/-/issues/632. Use poetry for that. Also, the dependencies are locked in the `poetry.lock` file. This file can be generated with `poetry lock` (and must be!).

## Some additional notes:
- Related to #680 
- Recommended in the doc to use `pyenv` to manage different python versions
- `poetry` is used to create a sandbox execution environment, and also be more strict on the versions (lock the versions and use hashes).
- commands must be run with the prefix `poetry run` when there is a `pyproject.toml` file.
- another MR will be created if this one is accepted to use poetry in the documentation too. See #750.

## TODO

- [x] Remove the REMOVEME. Related to !1708 
- [x] Test on different machines/setups.
- [x] requirements in opam-repository is useless now no?
- [x] if possible, get rid of the additional template defined in the YAML file."	merged	2020-03-31T22:47:20.791Z	2020-09-09T14:01:18.032Z	pirbo	2020-08-24T18:47:34.960Z			master	dannywillems@improve-tests	dannywillems	9487506	3836952	b1f564b445bcf1921c0e8c6a0ebfb2e93eb2a1f0			16	840	1014	174	16
tezos/tezos	54357539	1715	3836952	Shell : purge legacy logging in Distributed_db	"Related : #721 

Depends on : !1482 

This MR :

* removes legacy logging from distributed_db
* removes legacy logging from distributed_db_messages
* removes legacy logging from p2p_reader
* removes legacy logging from distributed_db_requester"	merged	2020-04-01T17:38:04.426Z	2020-06-10T09:09:44.040Z	pirbo	2020-06-10T09:09:44.073Z			master	colin-lib_shell-purge-legacy-logging-distributed-db	colin.g	9487506	3836952	0384910785263869257089292d0ede8891bafa6c		0384910785263869257089292d0ede8891bafa6c	6	70	116	46	6
tezos/tezos	55378255	1744	3836952	[WIP] test-python: Add a default logging directory	"With this commit, if the user does not provide a logging directory,
we create a default directory for each class. This default directory is `tezos-pytest` which contains all the logs generated by `pytest`.

# How to test this MR

Once in `test_python` directory, just execute `make` or any test. A default directory in `/tmp/tezos-pytest/<timestamp>` has been created and it contains several directories which correspond to a class that has been tested. The name of this directory is `file-class` since there might be several classes with the same name.

# Open questions

- Right now there is no way to prevent the creation of this default directory.
- Instead of having one folder named `file-class` we could have one more directory level such as `file/class`"	closed	2020-04-10T14:32:20.566Z	2020-06-10T09:23:13.579Z			Saroupille	2020-06-10T09:23:13.595Z	master	francois@common-log-dir-tests-python	Saroupille	9487506	3836952	35170498ac9a242a694bd6526c2a28e7a8677f2a			1	37	42	5	1
